TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,EDUCATION,TRAVTIME,BLUEBOOK,TIF,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,M,Clerical,Doctor,Home Maker,Lawyer,Manager,Professional,Student,z_Blue Collar,Commercial,Minivan,Panel Truck,Pickup,Sports Car,Van,z_SUV,Highly Urban/ Urban
0,0,38.0,0,11.0,12.13278664315902,0,13.12751011022386,0,1,37,10.036706396322352,1,0,1.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,33.0,2,11.0,11.08228100083132,0,12.304283160747097,1,1,30,9.59014573330377,12,0,9.002331708246244,3,0,6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0,37.0,3,0.0,1.0,0,10.931713141647238,1,0,5,8.626944055375356,4,1,9.396653950039674,3,1,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1,43.0,2,11.0,10.277840318951666,1,1.0,0,0,33,9.241839039035554,6,0,1.0,0,0,1,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,40.0,0,10.0,11.496165803154888,0,,1,1,54,10.276773762280058,1,0,1.0,0,0,2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,35.0,1,10.0,10.740561901902716,0,11.80311439263319,1,2,37,9.191157552559408,1,0,1.0,0,0,0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,39.0,1,12.0,11.16581888361168,0,12.3170951021063,1,0,55,10.757690092096862,14,0,1.0,0,0,0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0,38.0,1,11.0,7.455298485683291,1,1.0,0,0,35,9.089302043599126,4,0,1.0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,39.0,0,9.0,10.61437641457223,0,12.044000674954905,1,0,64,9.281730368062856,1,0,9.080687163749312,3,0,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0,46.0,0,14.0,10.350606309244405,0,11.768497483503776,1,1,47,10.311283275982575,7,0,8.518791912779934,1,0,5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0,52.0,0,0.0,1.0,0,1.0,0,0,26,8.809862805379057,1,0,8.422662707570003,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,50.0,0,8.0,10.610340380152186,0,,1,0,5,8.623353387244627,4,0,1.0,0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,51.0,0,8.0,10.772812455129538,0,12.223057581369416,1,0,18,9.338733586744581,4,1,8.94102198354136,2,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,47.0,0,,10.975310866114024,0,12.26308132593841,1,1,37,9.397649470281177,10,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,53.0,0,5.0,9.937067385799324,0,11.931609483692673,0,1,5,9.090430075303626,7,0,7.4645098346365275,1,0,7,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,40.0,3,14.0,10.886614164596537,0,12.024101027500507,1,1,19,9.638870753015343,6,0,9.182352335436015,1,0,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,37.0,1,11.0,11.211022756878476,1,12.48761717171886,0,1,6,9.447781227991216,7,0,1.0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0,34.0,3,8.0,10.77245604231587,0,11.874605860707371,1,0,50,10.128229825214035,1,0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0,53.0,0,,11.124302724557179,0,12.33616626076364,0,1,35,9.516353401112687,1,1,8.207401833376355,4,0,0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,40.0,1,13.0,11.644234389741651,1,1.0,0,2,65,10.195410619245164,1,0,1.0,0,0,3,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,49.0,0,14.0,10.106020149946213,0,1.0,0,0,35,9.088172738001974,1,0,1.0,0,0,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,51.0,0,9.0,11.26808574474092,0,12.478935453083604,1,1,5,9.640823243059636,4,1,1.0,0,0,4,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,33.0,1,12.0,10.821496806904248,0,,1,0,6,8.476371196895983,10,0,1.0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,46.0,0,11.0,12.437763563805774,0,13.277854872222997,0,2,5,9.563107691083898,1,0,1.0,0,0,0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,54.0,0,15.0,10.547549525405582,0,11.984053461877673,1,0,42,9.312896960301275,13,0,1.0,0,0,0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,43.0,1,12.0,9.662370949231669,0,11.87733243956841,1,0,59,8.905172985183382,1,0,8.101980731853192,1,0,5,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,70.0,0,17.0,,0,12.410012989859947,1,1,41,9.047821442478408,10,0,1.0,0,0,0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,36.0,4,0.0,1.0,0,1.0,1,0,30,9.017968479328726,7,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,63.0,0,,11.446678819151302,0,1.0,0,2,39,9.560292770154089,6,0,8.035278911144667,1,0,4,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,47.0,0,,7.977968093128549,0,11.438201918774292,1,2,62,9.735068900911164,1,0,1.0,0,0,0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,32.0,2,0.0,1.0,0,1.0,1,0,5,9.78131991856192,13,0,8.345455428161928,2,0,0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,2,36.0,3,8.0,10.631615701991318,1,1.0,0,1,22,9.665864679957084,1,1,9.008713664124222,3,0,2,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,47.0,0,11.0,9.918376165029878,0,11.83123373096377,1,0,37,9.320091235935301,6,0,1.0,0,0,0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,60.0,0,14.0,11.377735554908545,0,,1,3,9,10.087890275533907,1,0,1.0,0,0,3,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,2,62.0,3,12.0,10.770377934115157,1,12.09789706016796,0,0,19,10.001067880874992,7,0,1.0,0,0,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,52.0,0,9.0,11.00258305776964,0,,1,2,31,9.666498594399865,1,0,1.0,0,0,1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,51.0,0,12.0,,0,11.869858375632685,1,0,18,9.59014573330377,6,0,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,49.0,0,,11.004114477128445,0,1.0,0,0,24,9.982298732960418,7,0,1.0,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24.0,2,12.0,9.042868018032435,1,1.0,0,1,13,9.316500567804573,10,0,9.736665259189097,3,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,41.0,2,17.0,10.290075604874604,0,11.8416679035295,1,0,41,9.794788135612787,4,0,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,39.0,0,15.0,11.43714532629424,0,12.529289560112314,1,0,26,9.593559871137028,12,1,1.0,0,0,2,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,34.0,2,10.0,10.45466786165045,1,1.0,0,0,56,8.45531778769815,6,0,9.08839870117094,2,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0,33.0,2,12.0,11.162062172053648,0,12.155510662616557,1,1,31,9.844268192876157,1,0,7.887959336599945,3,0,3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0,50.0,0,11.0,11.496257320047444,0,12.549722631791205,1,2,64,9.883794919190391,4,1,9.096499555552423,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,31.0,1,10.0,10.420821948214945,1,,0,0,30,8.982184278838428,4,0,1.0,0,0,0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,57.0,0,0.0,1.0,0,11.25197619892012,1,3,49,9.52806656577634,7,0,1.0,0,0,3,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,62.0,0,14.0,11.402686401861295,0,12.45231925407783,1,2,5,10.008748063193622,6,1,1.0,0,1,0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0,34.0,3,14.0,10.271666075858276,1,1.0,0,0,6,9.68159322062235,10,0,8.575462099540212,1,0,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0,35.0,0,10.0,10.590138679352371,0,1.0,0,1,10,8.542860938164814,7,0,8.332789468417959,1,0,9,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,47.0,0,13.0,10.765427689660202,0,12.016968136439386,1,0,23,9.300181075975972,6,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,49.0,0,0.0,1.0,0,11.395571087426827,1,0,5,8.340456012916183,9,1,8.490849216076635,1,0,4,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,39.0,0,9.0,10.500399125215248,0,1.0,0,0,47,9.583282288378786,7,0,8.880585523102495,1,0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,49.0,0,14.0,9.81093357092552,0,11.886975582518046,1,0,29,10.129028228450059,4,1,7.783224016336037,2,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,52.0,0,8.0,10.663779230725403,0,11.893612790194467,1,1,21,10.321868885910838,1,1,1.0,0,0,0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0,50.0,0,10.0,11.291131003225313,0,1.0,0,1,42,9.68905594182394,6,0,1.0,0,1,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,46.0,0,,11.871110268497091,0,12.756119943987445,1,3,20,10.229548637857024,4,0,1.0,0,0,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,50.0,0,13.0,11.42984815755286,0,1.0,0,2,40,9.696463383101802,1,1,8.77230041793584,3,0,7,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,53.0,0,12.0,,0,11.996838163074047,1,1,33,9.346617990268731,6,0,1.0,0,0,0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,38.0,3,14.0,11.320880791508008,1,1.0,0,1,36,10.023933705611995,4,0,1.0,0,1,2,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0,43.0,0,7.0,10.829550381558986,0,12.391614013165327,1,2,57,8.276394704863307,1,0,7.052721049232323,1,0,4,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,43.0,2,14.0,11.438363543643323,0,12.420183524813536,1,1,36,9.285447844462988,6,1,9.932317934204004,1,0,5,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,2,45.0,3,15.0,11.409263505947983,0,,1,2,42,9.814109741384911,1,1,8.19946419761216,2,0,3,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,0,24.0,3,11.0,10.113181056125933,1,1.0,0,1,54,9.106090350602384,10,1,1.0,0,1,1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0,24.0,2,8.0,9.36426245424844,1,11.420985599271363,0,1,15,7.8898337513942955,1,1,1.0,0,0,0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,45.0,1,0.0,1.0,0,11.531354600438595,1,0,31,9.695848187757884,6,0,10.598782425153532,2,0,0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,3,41.0,3,,11.607844659258769,0,12.558354955965003,1,2,32,9.805323303748898,6,0,1.0,0,1,4,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0,53.0,0,14.0,11.146705108187964,0,,1,2,27,9.913437883389296,1,1,8.645586406184636,2,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,30.0,2,11.0,11.005693376714367,1,1.0,0,1,23,9.765374250406493,1,0,8.263074835802596,1,0,4,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,2,44.0,3,14.0,11.790890479358628,1,12.788165352801462,0,2,61,10.049318000747668,6,0,1.0,0,0,0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,3,38.0,3,10.0,11.744870172237507,0,12.89624540688793,1,1,49,9.539644119118783,10,0,1.0,0,0,0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,50.0,0,,8.430109084509125,0,1.0,1,0,44,10.177704374034338,1,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,51.0,0,11.0,11.191590085889484,0,1.0,0,1,28,9.711721536914174,1,0,8.559677803022392,2,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,43.0,0,6.0,10.96593711430799,0,1.0,0,3,22,10.181876578076317,1,1,8.521384396034705,1,0,7,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,46.0,0,16.0,10.93133754807084,0,12.352693619568926,1,1,13,10.421090160581143,1,0,1.0,0,0,0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,47.0,0,12.0,11.741979514824148,0,12.792202382930206,1,2,41,9.840015129580555,1,0,1.0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,47.0,0,7.0,9.841026871193522,0,11.891738542080967,1,0,20,9.395989718862811,4,0,1.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,41.0,0,7.0,10.881851268608061,0,12.028708779055448,0,2,11,8.827614750837508,10,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0,46.0,0,13.0,11.694446701593414,0,1.0,0,2,22,10.066031481721408,10,0,1.0,0,0,2,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0,54.0,0,0.0,1.0,0,1.0,1,0,36,8.83927669058535,6,0,1.0,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,38.0,2,15.0,9.64296658814672,0,11.426495736971841,1,0,5,8.830543010616596,4,1,1.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,37.0,2,13.0,9.414260328322634,0,,1,1,51,9.589461504744746,10,0,1.0,0,1,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,44.0,2,14.0,9.31154225248515,0,11.616447291274342,1,0,80,9.426257878198653,7,0,1.0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,53.0,0,0.0,1.0,0,11.684169222223664,0,0,29,8.824677891164198,6,0,7.5652752818989315,2,0,1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,37.0,0,1.0,10.666114152865877,0,11.971482582141679,1,1,54,9.348361669873558,1,0,8.834919385216395,1,0,4,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0,57.0,0,13.0,11.09692505494668,0,1.0,0,1,37,9.719564714375199,1,1,9.231612507251722,2,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,41.0,0,11.0,10.293534407915912,0,12.22714897113209,1,0,45,9.520761931397454,10,1,8.09101504171053,2,0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,49.0,0,13.0,11.451815725503252,0,12.43683509915762,1,2,8,8.826147399143558,3,0,1.0,0,0,1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,36.0,3,10.0,9.271623600393081,0,1.0,1,1,29,9.69830670159609,6,0,1.0,0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0,47.0,0,8.0,8.673512945671192,0,11.507591263379526,1,0,10,9.108307646411031,1,0,1.0,0,0,0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,60.0,3,17.0,9.835262243540562,0,12.08011251840197,1,0,5,10.213175705250524,1,1,1.0,0,0,0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,41.0,0,9.0,10.165159269555678,0,11.962853929784913,0,0,5,9.072227069846548,1,0,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,44.0,3,8.0,11.261382439134321,0,,1,0,20,9.523690191176541,1,0,7.255591274253665,3,0,3,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,46.0,0,9.0,10.449352080946635,0,1.0,0,0,34,9.084777149000837,3,1,8.504310565585223,4,0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,58.0,0,,11.01794038142337,0,12.418979985131177,1,1,43,9.074520648833648,1,0,8.996280439395015,1,0,2,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,31.0,1,13.0,9.178230318057949,0,1.0,1,0,8,7.8119734296220225,10,0,1.0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,43.0,3,12.0,9.983130180188324,1,,0,0,22,8.98343977178426,9,0,8.282483003730562,2,0,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,44.0,0,9.0,11.734700079718193,0,,0,2,39,10.36753598474319,8,0,1.0,0,0,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,41.0,0,10.0,11.824702410426054,0,1.0,0,2,24,9.71474542793925,6,1,10.30071885571719,3,1,1,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,37.0,0,11.0,10.497283900839735,0,12.13556970589257,0,0,57,10.24316892009829,1,0,1.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,49.0,0,0.0,1.0,0,,1,3,8,10.003332887505843,4,0,1.0,0,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,42.0,0,9.0,10.565402030664975,0,11.948065873388142,1,0,41,9.601030194502194,6,0,1.0,0,0,2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0,47.0,0,8.0,11.417955227379002,0,1.0,0,1,50,9.72376262158944,10,1,9.046644279305394,3,0,0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,38.0,0,10.0,10.843025951129974,0,1.0,0,0,10,9.63756697186586,1,0,1.0,0,1,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,46.0,0,9.0,11.218259058744003,0,12.315160207115628,0,2,71,10.04020137585195,4,0,8.675051276031818,2,0,5,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,46.0,1,11.0,11.07680525390243,1,1.0,0,0,11,8.80537513890967,7,0,1.0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
